Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock,Product Sub Group,Product Group
DY582200,UNIT SAI,,939,,,676.46,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,84099191,,,
DY582401,HOSE CONNECTOR B105A SAI,,57,,,41.06,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169390,,,
DY582402,HOSE INTAKE B105A SAI,,52,,,37.46,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169390,,,
DY582403,HOSE MANIFOLD B105A SAI,,29,,,20.89,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169390,,,
DY582405,PIPE SAI,,24.6,,,17.72,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY582406,PIPE SAI,,32,,,23.05,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591020,ASSLY SILENCER,,6913,,,4980.13,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591027,ASSEMBLY SILENCER,,3803,,,2739.68,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DY591072,SHIELD CATALYST,,336,,,242.05,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591073,SHIELD MUFFLER,,390,,,280.96,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591077,SILENCER ASSEMBLY,,10874,,,7833.63,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591091,SILENCER ASSEMBLY,,8328,,,5999.49,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591095,SILENCER ASSEMBLY,,10077,,,7259.47,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591113,SHIELD CATALYST,,427,,,307.61,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591124,SHIELD MUFFLER,,376,,,270.87,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591511,SILENCER ASSEMBLY,,8135,,,5860.45,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY591521,SHIELD CATALYST,,435,,,313.37,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY611000,INJECTOR,,890,,,641.16,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,84099199,,,
DY611002,CAP INJECTOR-CONNECTOR QUICK,,287,,,206.75,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DY611202,MOTOR STEPPER,,882,,,635.39,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85013112,,,
DY621202,LEVER ASSEMBLY KICK,,568,,,409.19,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ101001,COVER CHAIN ENGINE,,195,,,140.48,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ101031,COVER SILENCER RR,,384,,,276.63,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ101034,TUBE RUBBER,,33,,,23.77,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,40091100,,,
DZ101044,SHIELD CAT COVER,,70,,,50.43,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ101047,CLUTCH COVER/GRAPHIC,,1009,,,726.88,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87089300,,,
DZ101051,SILENCER ASSLY WI,,4842,,,3488.18,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ101075,CAMSHAFT ASSEMBLY,,598,,,430.80,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,84831099,,,
DZ101096,DECAL LABEL-CLUTCH COVER,,25,,,18.01,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199010,,,
DZ111002,CDI INTELLIGENT PLATINA,,644,,,463.94,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85118000,,,
DZ111003,TPS SENSOR,,136,,,97.97,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ111012,H T COIL WITH CAP,,307,,,221.16,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ121003,DUCT AIR FILTER TO TO CAR,,67,,,48.27,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169390,,,
DZ121006,CARBURETTOR PLATINA,,1666,,,1200.19,,1,12,BAJAJ,BAJAJ,,,,2W,,,,,,,,84099120,,,
DZ121015,KIT SCREW AIR CONTROL PL,,32,,,23.05,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181400,,,
DZ121018,KIT HOLDER JET PLATINA,,137,,,98.69,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,84099120,,,
DZ121041,TUBE BREATHER II,,3.6,,,2.59,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,40091100,,,
DZ121047,TUBE BREATHER CARB.,,8.4,,,6.05,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,40091100,,,
DZ141040,COCK FUEL ASSLY FUEL,,217,,,156.33,,1,30,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ141075,GASKET 4 HOLE WITH F,,26,,,18.73,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ141076,CAP FUEL TANK,,46,,,33.14,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
DZ151002,SLEEVE,,126,,,90.77,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149290,,,
DZ151003,COLLAR,,29,,,20.89,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181500,,,
DZ151012,AXLE,,69,,,49.71,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87085000,,,
DZ151021,AXLE,,135,,,97.25,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87085000,,,
DZ151025,PANEL ASSEMBLY COMPLETE,,862,,,620.98,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ151027,PANEL FRONT BRAKE,,509,,,366.68,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ151030,PANEL FRONT BRAKE,,604,,,435.12,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ151032,COLLAR ASSLY,,18,,,12.97,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149290,,,
DZ151037,SPACER,,43,,,30.98,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73182100,,,
DZ151044,PANEL ASSLY BRA,,840,,,605.14,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ151045,PANEL REAR BRAKE DIA,,547,,,394.06,,1,15,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ161041,COVER SIDE LEFT,,266,,,191.63,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ161042,COVER SIDE RIGHT,,265,,,190.91,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ161055,LABEL- INSTRUCTION,,2.34,,,1.69,,50,50,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
DZ161141,CAP FOR PIPE SEAT,,1.8,,,1.30,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,39235090,,,
DZ161265,BRACKET NUMBER PLATE MTG,,39,,,28.10,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149100,,,
DZ171007,SHAFT ARM SWING,,103,,,74.20,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ171009,DAMPER SWING ARM,,59,,,42.50,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169990,,,
DZ171014,ARM SWING,,1747,,,1258.54,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ171016,SHOCK ABSORBER REAR,,1062,,,765.06,,1,12,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ181001,FLAP COWLING,,60,,,43.22,,1,20,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ181002,BRACKET SIGNALFR,,59,,,42.50,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149290,,,
DZ181003,BRACKET COWLING,,185,,,133.27,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149290,,,
DZ181004,LOCK SET 3 IN 1 PLATINA,,693,,,499.24,,1,18,BAJAJ,BAJAJ,,,,2W,,,,,,,,83012000,,,
DZ181007,HOLDER FU ASY ST CUM,,1224,,,881.77,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ181012,BRCKT K SIDE,,24,,,17.29,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ181063,BRACKET - SIGNAL - FRONT,,48,,,34.58,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ191001,ROD BRAKE,,55,,,39.62,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149290,,,
DZ191004,LEVER BRAKE TUBLAR,,472,,,340.03,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ191005,INSTRUMENT CLUSTER,,2652,,,1910.50,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ191013,CABLE BRAKE INER,,199,,,143.36,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ191014,CABLE SPEEDO PLATINA,,167,,,120.31,,1,40,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
DZ191016,CABLE ACCELERATER,,164,,,118.15,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ191019,CABLE INNER SPEEDO,,42,,,30.26,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
DZ191035,CABLE THROTTLE,,202,,,145.52,,1,40,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ201001,HARNESS WIRING PLATINA,,1524,,,1097.89,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
DZ201002,TANK UNIT PLATINA,,236,,,170.01,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,90261020,,,
DZ201015,COLLAR ASSY,,5.8,,,4.18,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181500,,,
DZ201016,LIGHT ASSLY TAIL,,350,,,252.14,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85122010,,,
DZ201019,TANK UNIT OCTAGONAL,,322,,,231.97,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,90261020,,,
DZ201038,DC HORN,,196,,,141.20,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85123010,,,
DZ201039,HARNESS WIRING PL 100,,2401,,,1729.68,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
DZ201044,SWITCH CONTROL RH,,171,,,123.19,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85365020,,,
DZ221003,GUARD - LEG,,680,,,489.87,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ221011,GUARD - LEG,,471,,,339.31,,1,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ73033E,SEAT COWL ELE BLUE PLATINA,,1132,,,815.49,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ73033F,SEAT COWL FL RED PLATINA,,1095,,,788.84,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ73042V,FENDER FR CW RED,,749,,,539.58,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ73043E,FENDER FR ELE BLUE PLATINA,,772,,,556.15,,1,4,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ73133W,SEAT COWL BLACK PLATINA,,1050,,,756.42,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ73134G,SEAT COWL BL MAROON PLATINA,,1066,,,767.95,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ74012V,FAIRING RED PLATINA,,721,,,519.41,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ74013E,FAIRING ELE BLUE PLATINA,,698,,,502.84,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ74013F,FAIRING FL RED PLATINA,,704,,,507.16,,1,3,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ74013W,FAIRING BLK/CHROM PLATINA,,828,,,596.49,,1,3,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ74014G,FAIRING BLK DAC MARO,,828,,,596.49,,1,3,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ74032V,FAIRING CW RED PLATINA,,729,,,525.17,,1,3,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
DZ74033W,FAIRING BLACK PLATINA,,655,,,471.86,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
DZ74034G,FAIRING BL MAROON PLATINA,,659,,,474.74,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
EC131821,CONNECTOR 2 WAY HEX,,57,,,41.06,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
EC131835,CLIP HOSE,,10.6,,,7.64,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,73269099,,,
EC153018,BEARING NEEDLE ROLLER,,160,,,115.26,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821012,,,
EC202206,MOTOR WATER TANK,,293,,,211.08,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
EC401030,HEAD LAMP BULB 60/55W (H4),,149,,,107.34,,1,40,BAJAJ,BAJAJ,,,,COM,,,,,,,,85392990,,,
EC541004,ADAPTER- OIL FILTER,,49,,,35.30,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
EC561023,SPRING GEAR SWITCH,,0.8,,,0.58,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,73209090,,,
EC561247,SPRING REVERSE LOCK,,2,,,1.44,,100,100,BAJAJ,BAJAJ,,,,COM,,,,,,,,73202000,,,
EE521220,PIN PISTON,,64,,,46.11,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099191,,,
FA101334,GEAR OIL PUMP DRIVE,,53,,,38.18,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
FD101078,SCREW PAN CROSS PRECOATE,,4.4,,,3.17,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
FD181012,NUT CAP SPECIAL,,50,,,36.02,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181600,,,
FD181019,WASHER PLAIN,,5,,,3.60,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73182200,,,
FD181030,HOLDER HANDLE UPPER,,33,,,23.77,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
FD181031,HOLDER ASSY HANDLE LOWE,,83,,,59.79,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
FD211006,GROMMET - SEAT,,5.2,,,3.75,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
FD221019,BOLT SPECIAL,,7.4,,,5.33,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181900,,,
GF101086,BOLT SPECIAL HEAD CO,,18.8,,,13.54,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
GF101087,RUBBER MOUNTING,,3,,,2.16,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169990,,,
GF101127,WASHER SPECIAL HEAD COVER MOUNTING,,1,,,0.72,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
GF101139,GROMMET,,8.6,,,6.20,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
GF111112,GROMMET,,4.95,,,3.57,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169320,,,
GF121014,ELEMENT AIR FILTER,,95,,,68.44,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,84213100,,,
GF121041,PUMP FUEL ELECTRIC,,843,,,607.30,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GF141020,HOLDER FILTER FUEL,,8,,,5.76,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
GF141027,FILTER FUEL,,38,,,27.38,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87089900,,,
GF161131,FOAM STRIP,,1.25,,,0.90,,20,20,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
GF161143,SPRING PILLION FOOTR,,1.15,,,0.83,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
GF161156,BOLT(STEP) - M6 X 1 - OLIVE,,5,,,3.60,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
GF161168,PAD FOAM FOR ELECT UNITS,,1.6,,,1.15,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GF201053,FUSE 10 AMP,,8.6,,,6.20,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
GH201012,LAMP 12V 10W AMBER,,34,,,24.49,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,85392940,,,
GL113013,STEP PILLION LH,,279,,,200.99,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL113032,RUBBER PILLION FOOT PEG LH,,394,,,283.84,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL113053,DAMPER,,8,,,5.76,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL113216,DAMPER,,10.3,,,7.42,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
GL113227,SHAFT STAND MAIN,,88,,,63.40,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL113811,SLEEVE CC UNIT MTG,,11.4,,,8.21,,30,30,BAJAJ,BAJAJ,,,,COM,,,,,,,,73209090,,,
GL113812,GROMMET CC UNIT MTG,,6.35,,,4.57,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL113841,KIT DCL LH SIDE CVR R BLUE,,19,,,13.69,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
GL113895,BRACKET ASSEMBLY LATCH SEAT,,224,,,161.37,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL121069,RACE BEARING UPPER,,108,,,77.80,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL121083,COLUMN ASSLY STEERING,,3959,,,2852.06,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149100,,,
GL121090,SPACER LINK,,4,,,2.88,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GL121107,NUT STEERING,,57,,,41.06,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181600,,,
GL121115,BEARING RACE LOWER,,91,,,65.56,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL121118,SEAL DUST,,11.3,,,8.14,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169390,,,
GL131058,CAP PLASTIC,,50,,,36.02,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GL131064,CAP WHEEL-FRONT,,12,,,8.64,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL131067,SEAL OIL-CASE GEAR METER,,47,,,33.86,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169330,,,
GL131218,SPACER CAM BRAKE LEVER,,9.22,,,6.64,,50,50,BAJAJ,BAJAJ,,,,2W,,,,,,,,87081090,,,
GL131236,CAP WHEEL REAR,,12,,,8.64,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL131603,SPRING,,8.6,,,6.20,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,73209090,,,
GL131807,HOSE BRAKE FRONT,,548,,,394.78,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149400,,,
GL131827,BOLT BANJO,,15.5,,,11.17,,2,2,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181900,,,
GL131829,SET SHOE BRAKE,,219,,,157.77,,1,30,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL131868,SHOE BRAKE,,105,,,75.64,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149400,,,
GL151049,GRIP ASSLY-RH,,250,,,180.10,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GL151051,DECAL GRIP,,25,,,18.01,,15,15,BAJAJ,BAJAJ,,,,COM,,,,,,,,39199090,,,
GL161076,SPRING BRAKE PEDAL,,7,,,5.04,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73202000,,,
GL161089,LINK BRAKE,,18,,,12.97,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141094,,,
GL161090,BUSH,,6,,,4.32,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141093,,,
GL171031,VALVE ONE WAY,,55,,,39.62,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL171036,CONNECTOR FOR BREATHER AND VAPOR TUBE,,3.9,,,2.81,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,39174000,,,
GL171072,ROUND CANISTER,,173,,,124.63,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
GL171073,CONNECTOR,,9,,,6.48,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL171092,GROMMET HOSE-TANK,,15,,,10.81,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169390,,,
GL181043,CLIP SNAP,,5.4,,,3.89,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
GL181060,GROMMET PLUG,,6,,,4.32,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
GL181099,WASHER NY NO PLATE MTG 1,,3.6,,,2.59,,20,20,BAJAJ,BAJAJ,,,,2W,,,,,,,,39269099,,,
GL181135,COLLAR,,6,,,4.32,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL181263,BEAD FRONT SHIELD,,2.5,,,1.80,,6,6,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GL181817,TAPE DUAL LOCK 10X10,,7,,,5.04,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,39199010,,,
GL191009,PIN -DIA. 8XL83.8XCL8.8XBLKXSTEP,,58,,,41.78,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
GL191037,SPRING PIVOT ROD,,2,,,1.44,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73201011,,,
GL191038,ROD SPRING SUPPORT,,11,,,7.92,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,73209090,,,
GL191052,SPRING,,37,,,26.65,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,73202000,,,
GL191055,COLLAR,,13,,,9.37,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
GL191065,DAMPER,,12,,,8.64,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
GL231008,SCREW DRIVER,,29,,,20.89,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL231013,KEY ALLEN 8,,42,,,30.26,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL233000,EMBLEM,,36,,,25.93,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL233013,DECAL LID PROCELAIN WHITE,,30,,,21.61,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
GL233016,DECAL LID COARSE GREY,,30,,,21.61,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
GL233047,DECAL LID INDIGO METALLIC,,44,,,31.70,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
GL234002,LABEL BOX CABLE CHARGER,,13,,,9.37,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,39199090,,,
GL401857,COVER FAN,,541,,,389.74,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,39262099,,,
GL402210,FUSE BOX BLADE TYPE SPARE FUSE,,15,,,10.81,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
GL402239,CLIP,,6,,,4.32,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,73182100,,,
GL402242,PAD SUPPORT-CABLE TIE,,12,,,8.64,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,39269099,,,
GL450604,ASSEMBLY UNIT TELEMATIC,,5373,,,3870.71,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85371000,,,
GL541080,SEAL OIL,,53.5,,,38.54,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169330,,,
GL541117,BUSH SILENT,,102,,,73.48,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169330,,,
GL561004,WASHER PLAIN,,4.46,,,3.21,,50,50,BAJAJ,BAJAJ,,,,2W,,,,,,,,73182200,,,
GL561006,WASHER PLAIN(12.2X1X20),,5,,,3.60,,2,2,BAJAJ,BAJAJ,,,,2W,,,,,,,,87089900,,,
GL561049,SPRING TORSION,,12,,,8.64,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,73202000,,,
GL581026,TUBE DRAIN (H101),,8,,,5.76,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169390,,,
GL581479,CLAMP 42,,39.4,,,28.38,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,73269099,,,
GL601448,FAN,,131,,,94.37,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
GL621414,ONE WAY CLUTCH 10 ROL D103,,684,,,492.75,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,84836090,,,
JA113011,BOLT FLANGE M8,,8.6,,,6.20,,5,5,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
JA113201,SHAFT STAND,,70,,,50.43,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
JA113202,STAND SIDE,,162,,,116.70,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87082900,,,
JA113402,ENGINE MTG BKT FRONT,,117,,,84.29,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
JA113403,BOLT FLANGE M10X110,,38,,,27.38,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
JA113404,BOLT FLANGE M8X75,,17,,,12.25,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,73181900,,,
