Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock
P9212835,SHORT PIN BOLT,,237,32,,161.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9212935,LONG PIN BOLT,,237,32,,161.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213035,ABUTMENT,,2800,32,,1904,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213135,HEX BOLT,,261,32,,177.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213235,NUT,,261,32,,177.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213335,BOLT,,34,32,,23.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213435,BOLT,,171,32,,116.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213535,SCREW,,171,32,,116.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213635,SCREW,,32,32,,21.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213735,BOLT,,257,32,,174.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9213835,BOLT,,220,32,,149.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300101,HOLDER  VALVE,,21260,32,,14456.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300104,BRACKET,,4360,32,,2964.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,83023090,
P9300107,RING OIL SEAL,,401,32,,272.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300108,RETAINER,,574,32,,390.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300110,OIL PAN ASSY,,9550,32,,6494,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300111,COVER  SCREEN FILTER,,4740,32,,3223.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300112,SPACER,,994,32,,675.92,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300116,GEAR  PUMP DRIVEN,,6080,32,,4134.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300117,GASKET  CASE,,3360,32,,2284.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300118,BODY  PUMP,,27900,32,,18972,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300119,HOSE ASSY,,3340,32,,2271.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300120,GAUGE ASSY PRESSURE,,4480,32,,3046.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300124,LEVER GROUP,,3930,32,,2672.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300126,BLOCK  RUBBER,,270,32,,183.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300127,O RING,,507,32,,344.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300129,NIPPLE,,423,32,,287.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300132,COUPLING  PROPELLER,,16420,32,,11165.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300133,OUTPUT SHAFT GROUP,,138660,32,,94288.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300134,COUPLING  OUTPUT,,17300,32,,11764,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300136,SPRING  RETURN,,644,32,,437.92,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300139,OIL COOLER ASSY,,32760,32,,22276.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300142,PISTON  CLUTCH,,2570,32,,1747.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300144,SHIM,,534,32,,363.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300148,BALL  STEEL,,22,32,,14.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300149,WASHER  THRUST,,2450,32,,1666,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300201,ADAPTOR,,530,32,,360.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300202,BEARING  TAPER ROLLER,,2270,32,,1543.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9300207,RING  SNAP INTERNAL,,1620,32,,1101.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300211,COVER,,1880,32,,1278.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300212,SPACER,,1240,32,,843.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300216,GEAR  PUMP DRIVER,,28940,32,,19679.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300217,GASKET  BEARING CARRIER,,1270,32,,863.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300218,BODY  SELECTER VALVE,,18450,32,,12546,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300219,HOSE ASSY,,3670,32,,2495.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300220,PRESSURE GAUGE ASSY,,3600,32,,2448,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300224,LEVER ASSY,,334,32,,227.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300226,BLOCK  RUBBER,,324,32,,220.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300227,O RING,,722,32,,490.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300234,COLLAR  BEARING,,1180,32,,802.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300235,SCREW,,112,32,,76.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300236,SPRING  OIL PRESSURE,,293,32,,199.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300239,SCREEN FILTER ASSY,,2510,32,,1706.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300244,SHIM,,120,32,,81.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300248,BALL  STEEL,,32,32,,21.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300249,WASHER  THRUST,,763,32,,518.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300302,BEARING  TAPER ROLLER,,2210,32,,1502.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9300304,BRACKET  CABLE,,383,32,,260.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,83023090,
P9300307,RING  SNAP INTERNAL,,128,32,,87.04,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300308,CLAMP,,152,32,,103.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300312,SPACER,,776,32,,527.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300316,SPIDER  DRIVE,,25930,32,,17632.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300317,GASKET  SUCTION PIPE,,316,32,,214.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300318,HOUSING  FLYWHEEL,,21260,32,,14456.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300326,BLOCK  CENTER RUBBER,,167,32,,113.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300330,PLATE  BACK,,2280,32,,1550.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300335,SET SCREW,,34,32,,23.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300336,SPRING  DETENT,,39,32,,26.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300342,VALVE  OIL PRESSURE,,754,32,,512.72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300349,WASHER  THRUST,,434,32,,295.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300407,RING  DRIVING RING,,22930,32,,15592.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300409,PIN  CABLE,,392,32,,266.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300411,COVER  VALVE,,610,32,,414.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300412,SPACER,,1030,32,,700.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300416,SPIDER  DRIVE,,17380,32,,11818.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300417,GASKET,,707,32,,480.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300427,O RING,,49550,32,,33694,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300430,PLATE  LOCK,,467,32,,317.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300431,PLUG,,119,32,,80.92,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300435,SCREW,,34,32,,23.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300436,SPRING  OUTER,,136,32,,92.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300442,VALVE  REGULATOR PRESSURE,,1090,32,,741.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300449,WASHER,,80,32,,54.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300507,RING  SNAP INTERNAL,,97,32,,65.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300509,PIN  SPLIT,,24,32,,16.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300511,COVER  PISTON,,564,32,,383.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300512,SPACER,,36,32,,24.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300517,GASKET  COPPER,,82,32,,55.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300530,PLATE  LOCK,,193,32,,131.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300531,DRAIN PLUG ASSY,,1810,32,,1230.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300536,SPRING  TROLLING,,103,32,,70.04,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300539,VALVE HOLDER ASSY,,44390,32,,30185.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300542,PISTON,,1160,32,,788.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300607,RING  SNAP EXTERNAL,,565,32,,384.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300611,COVER  COOLER,,7800,32,,5304,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300617,GASKET  PUMP PLATE,,370,32,,251.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300627,O RING,,262,32,,178.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300630,PLATE  NAME,,906,32,,616.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300631,PLUG,,674,32,,458.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300636,SPRING CHECK VALVE,,50,32,,34,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300639,HOLDER PUMP,,42530,32,,28920.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300649,WASHER  RETAINER,,753,32,,512.04,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300707,RING  SNAP EXTERNAL,,17,32,,11.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300709,STEM  VALVE,,2660,32,,1808.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300711,COVER  CHECK,,183,32,,124.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300717,GASKET  PUMP,,1790,32,,1217.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300727,O RING,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300730,PLATE  OFFICE,,446,32,,303.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9300735,BOLT  EYE,,257,32,,174.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300739,INPUT COUPLING ASSY,,27360,32,,18604.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300749,WASHER  THRUST,,659,32,,448.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300807,RING  SNAP INTERNAL,,1650,32,,1122,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300811,COVER  RUBBER,,433,32,,294.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300817,GASKET  PUMP HOLD,,520,32,,353.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9300827,O RING,,351,32,,238.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300830,PLATE  NAME,,256,32,,174.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300835,SCREW,,74,32,,50.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300839,PINION  ASSY,,31670,32,,21535.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300849,WASHER,,157,32,,106.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9300907,RING  OIL SEAL,,886,32,,602.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9300935,BOLT  REAMER,,147,32,,99.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9300939,INPUT SHAFT ASSY,,134650,32,,91562,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9300949,WASHER  THRUST,,834,32,,567.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9301017,GASKET  COPPER,,53,32,,36.04,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301030,PLATE  BACK,,1410,32,,958.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301039,INPUT SHAFT SUB ASSY,,68170,32,,46355.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301049,WASHER,,17,32,,11.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182200,
P9301117,GASKET  VALVE HOLDER,,638,32,,433.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301135,SCREW  SOCKET,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301139,ASTERN SHAFT ASSY,,138910,32,,94458.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301217,GASKET  VALVE COVER,,80,32,,54.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301235,SCREW,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301239,ASTERN SHAFT SUB ASSY,,64600,32,,43928,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301317,GASKET  T.R.VALVE,,82,32,,55.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301335,SCREW,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301339,CARRIER  SEAL,,12060,32,,8200.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301417,GASKET  SELECTOR VALVE,,259,32,,176.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301439,PIPE  SUCTION ASSY,,3510,32,,2386.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87084000,
P9301517,GASKET  COPPER,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301535,SCREW,,105,32,,71.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301539,AIR BREATHER,,1310,32,,890.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301617,GASKET  COOLER,,177,32,,120.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P9301639,HOUSING  FLYWHEEL,,20510,32,,13946.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301739,OIL FILTER ASSY,,1359,32,,924.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84212300,
P9301835,SCREW,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301839,SELECTOR VALVE GROUP,,22350,32,,15198,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9301935,SCREW,,77,32,,52.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9301939,SPIDER  DRIVE ASSY,,24720,32,,16809.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302035,SCREW,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302039,INPUT SHAFT GROUP,,144870,32,,98511.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302135,SCREW,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302139,ASTERN SHAFT GROUP,,157490,32,,107093.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302239,OUTPUT SHAFT ASSY,,115030,32,,78220.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302335,SCREW,,77,32,,52.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302339,CASE ASSY,,104200,32,,70856,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302439,OIL GAUGE ASSY,,1310,32,,890.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302535,NUT  LOCK,,230,32,,156.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181600,
P9302539,PUMP HOLDER GROUP,,34230,32,,23276.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302635,SCREW  LOCK,,215,32,,146.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302639,BLOCK  PUMP DRIVING,,674,32,,458.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302735,SCREW  SOCKET,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302739,ZINC ANODE ASSY,,2370,32,,1611.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302839,OIL COOLER ASSY,,51270,32,,34863.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9302935,SCREW,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9302939,OIL COOLER ASSY,,20450,32,,13906,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303039,COOLVER COVER ASSY,,5170,32,,3515.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303135,SCREW,,35,32,,23.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9303139,SEAL CARRIER ASSY,,13400,32,,9112,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303235,SCREW,,49,32,,33.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9303239,CASE ASSY,,2170,32,,1475.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
P9303335,NUT,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181600,
P9303339,PUMP ASSY,,27800,32,,18904,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303435,SCREW,,20,32,,13.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9303439,OIL COOLER ASSY,,29930,32,,20352.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303635,BOLT  UNION,,345,32,,234.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9303639,DRIVING RING ASSY,,42530,32,,28920.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9303935,BOLT  REAMER,,148,32,,100.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9400102,FRT WHEEL HUB INNER BRG ASSY ULE,,5090,32,,3461.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9400103,V-TYPE BELT (DAMPER TO IDLER),,3660,32,,2488.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40103999,
P9400105,PROPELLING BAR BUSH FRRRULE,,6440,32,,4379.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87088000,
P9400126,BRAKE PAD ULE,,6740,32,,4583.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,68132010,
P9400135,TYRE NUT - FRONT - ULE,,212,32,,144.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181600,
P9400139,LEFT CALIPER ULE,,200040,32,,136027.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400141,AIR BAG WO PLATE FRT RR ULE,,14670,32,,9975.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089500,
P9400141LP,AIR BAG WITHOUT PLATE (FRT - RR),,9600,32,,6528,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400151,BRAKE LINING KIT WO RIVETSULE,,7400,32,,5032,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,68132010,
P9400202,FRT WHEEL HUB OUTER BRG ASSY ULE,,2150,32,,1462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9400203,BELT - IDLER TO FAN,,2420,32,,1645.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40103999,
P9400205,FRT STABILIZER BAR BUSH ULE,,885,32,,601.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400235,WHEEL BOLT - FRONT - ULE,,239,40,,143.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9400239,RIGHT CALIPER ULE,,200040,32,,136027.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87083000,
P9400251,RIVETS KIT (120NOS.) - ULE,,2591,32,,1761.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182300,
P9400302,RR WHEEL HUB INNER BRG ASSY ULE,,7770,32,,5283.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9400305,HANG ROD BUSH ULE,,1190,32,,809.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400335,REAR WHEEL NUT - ULE,,259,32,,176.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181600,
P9400339,FRONT BRAKE DISC - ULE,,21950,32,,14926,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400351,BRAKE LNG KIT WITH RIVET STD,,9820,40,,5892,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,68132010,
P9400402,RR WHEEL HUB OUTER BRG ASSY ULE,,15540,32,,10567.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84822090,
P9400435,REAR WHEEL BOLT ULE,,438,32,,297.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181500,
P9400439,AIR BAG ASSYCOMPLETEFRT RRULE,,66210,32,,45022.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87088000,
P9400535,RIVET BRAKE LINING ULE,,23,32,,15.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182300,
P9400539,FRT SHOCK ABSORBER ULE,,22650,32,,15402,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87088000,
P9400639,REAR SHOCK ABSORBER ULE,,40340,32,,27431.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87088000,
P9400739,RR BRAKE LINING STD DTC ULE,,944,32,,641.92,,16,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,68138100,
P9400839,LEFT BRAKE CHAMBER,,4390,32,,2985.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9400939,FRONT BRAKE CHAMBER RH,,4520,32,,3073.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P9401039,PROPELLER SHAFT ASY,,31290,32,,21277.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
